Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA20,MA50,MA200,Daily_Return,Volatility_20d,Year,Month
1966-06-07,0.086368952,0.086506693,0.085129282,0.085680246,672000,0.0,0,0.0859144102,0.08776576588000001,0.08841822753499999,-0.007973609209739108,0.00836804429948695,1966,6
1966-06-08,0.085680281,0.086093504,0.085129316,0.085404798,422400,0.0,0,0.08585931685,0.08770515688000001,0.08842402811,-0.0032148367081018536,0.007689563726688484,1966,6
1966-06-09,0.085931428,0.086762972,0.085931428,0.0863472,345600,0.002474,0,0.08585134359999999,0.087649621,0.08843860353,0.011034532275341125,0.008119671208513644,1966,6
1966-06-10,0.08634722,0.087040173,0.085377092,0.086070038,1171200,0.0,0,0.0858708332,0.08755823888,0.088453147545,-0.003209855096633074,0.00784874128859625,1966,6
1966-06-13,0.086208583,0.087455898,0.086208583,0.087040126,1382400,0.0,0,0.08596637459999999,0.08744768746,0.088472542,0.011270914043281843,0.008050495728943608,1966,6
1966-06-14,0.087040183,0.08773313,0.086763002,0.086763002,1171200,0.0,0,0.0860342848,0.08733159356,0.08847971604999999,-0.0031838648762984034,0.00809046349190102,1966,6
1966-06-15,0.086763024,0.086763024,0.084268183,0.084268183,3648000,0.0,0,0.08601877905000001,0.08717662268,0.08847441600500001,-0.0287544107798392,0.010233897006165638,1966,6
1966-06-16,0.084268193,0.085377135,0.083713837,0.084129609,2496000,0.0,0,0.08593436135,0.08701888031999999,0.088469777905,-0.0016444403458895085,0.00962495442667451,1966,6
1966-06-17,0.084129572,0.084129572,0.0837138,0.0837138,614400,0.0,0,0.08589113645,0.08683629192000002,0.08847254073000001,-0.004942481071081528,0.009146271121326939,1966,6
1966-06-20,0.083852397,0.084683935,0.083852397,0.084545344,1017600,0.0,0,0.08587571375,0.08671441592,0.088483525045,0.009933177086692835,0.009407674870102736,1966,6
1966-06-21,0.08454534,0.084822737,0.083852393,0.084822737,1305600,0.0,0,0.08584661069999999,0.08662563689999998,0.08848912386,0.003280996763109778,0.009315431716546188,1966,6
1966-06-22,0.084822707,0.084822707,0.083852363,0.083990954,710400,0.0,0,0.08574837145,0.08652573162000002,0.08848717799500001,-0.009806132523169975,0.009404182263689692,1966,6
1966-06-23,0.084268163,0.085099922,0.084268163,0.084545344,1056000,0.0,0,0.08569162635,0.08642864966,0.088490035365,0.006600591773252118,0.009543951081544759,1966,6
1966-06-24,0.084268156,0.084268156,0.083159437,0.0837138,1708800,0.0,0,0.0855519831,0.0863176919,0.088490504865,-0.009835479526820401,0.00943429309236273,1966,6
1966-06-27,0.083713791,0.083713791,0.082882248,0.082882248,768000,0.0,0,0.08535009845,0.08614601964,0.08848409297,-0.009933272650387348,0.009484485896442412,1966,6
1966-06-28,0.082605089,0.082605089,0.081218973,0.081634961,1516800,0.0,0,0.0850651875,0.08596593598,0.08846735911499999,-0.015048904078953096,0.009736074183911824,1966,6
1966-06-29,0.081634956,0.082050728,0.081357559,0.081912138,403200,0.0,0,0.08482857084999999,0.0858161899,0.08845609667,0.0033953222566001084,0.00978445303040852,1966,6
1966-06-30,0.081912162,0.083020881,0.08149639,0.083020881,748800,0.0,0,0.0846749399,0.08570239212000001,0.08845037793999999,0.013535759498793709,0.010391613246983282,1966,6
1966-07-01,0.083159411,0.08454531,0.083159411,0.083990954,710400,0.0,0,0.08454226405000001,0.08560248684,0.088444062345,0.01168468689220492,0.010673503843463075,1966,7
1966-07-05,0.083990981,0.084822734,0.0837138,0.0837138,883200,0.0,0,0.08440950815,0.08549152908,0.08843431843999999,-0.003299807738819105,0.010674527922966878,1966,7
1966-07-06,0.083713773,0.084129544,0.082743639,0.083990954,1056000,0.0,0,0.08432504355,0.08536958572,0.088424598415,0.0033107325196084503,0.010612702118342155,1966,7
1966-07-07,0.083990971,0.084268145,0.083436608,0.083436608,1305600,0.0,0,0.08422663405,0.08527787726,0.08841278753,-0.006600067907313156,0.01067766708433941,1966,7
1966-07-08,0.083713807,0.084545344,0.083713807,0.084545344,1113600,0.0,0,0.08413654125,0.08520558814,0.08840515876999999,0.013288363783916068,0.010823490160764178,1966,7
1966-07-11,0.084545313,0.086485791,0.084545313,0.0863472,1132800,0.0,0,0.08415039935,0.08518035452,0.088407900845,0.021312303135226474,0.01189559156299354,1966,7
1966-07-12,0.086347258,0.087594567,0.086208667,0.087317392,1612800,0.0,0,0.08416426265000002,0.08520758758,0.08841549387999999,0.01123594048214649,0.011893885270907545,1966,7
1966-07-13,0.087317334,0.087317334,0.0863472,0.0863472,1171200,0.0,0,0.08414347255,0.0852154168,0.088414149275,-0.011111096859145686,0.012142993021442155,1966,7
1966-07-14,0.0863472,0.08787169,0.085931428,0.0863472,422400,0.0,0,0.0842474234,0.08521773692,0.08841416730500001,0.0,0.01011306540006704,1966,7
1966-07-15,0.086208634,0.086208634,0.084268156,0.086208634,902400,0.0,0,0.08435137465,0.08522830468,0.08841894011,-0.0016047538310448584,0.010112467776550633,1966,7
1966-07-18,0.086208667,0.087871749,0.086208667,0.087317392,1113600,0.0,0,0.08453155425,0.08528308656,0.08842789522,0.01286133358753827,0.010318355456703242,1966,7
1966-07-19,0.087317382,0.087733148,0.087317382,0.087455973,672000,0.0,0,0.0846770857,0.08530758214,0.08844571372999999,0.0015870950428753527,0.01015491468925725,1966,7
1966-07-20,0.087455978,0.087455978,0.087040206,0.087178797,1152000,0.0,0,0.0847948887,0.0853458163,0.08845874204,-0.0031693204076524983,0.010205789279121236,1966,7
1966-07-21,0.087178717,0.087594482,0.087040126,0.087040126,556800,0.0,0,0.0849473473,0.08535648552,0.08846631082,-0.0015906505339825516,0.009890625848044142,1966,7
1966-07-22,0.087040188,0.087317369,0.086485825,0.086485825,921600,0.0,0,0.08504437135000001,0.08535606872000001,0.08847655510500001,-0.006368338667156692,0.009986132533576495,1966,7
1966-07-25,0.086485847,0.086485847,0.085377128,0.085654303,1804800,0.0,0,0.0851413965,0.08535554986,0.08848264178,-0.009614546661259271,0.009973417096923405,1966,7
1966-07-26,0.085654267,0.086762991,0.085377092,0.086070038,1574400,0.0,0,0.08530078599999999,0.08537436466000001,0.08848127400000001,0.004853638234613822,0.009647933180854764,1966,7
1966-07-27,0.086070093,0.087040228,0.085654321,0.085931502,1804800,0.0,0,0.08551561305,0.08538489873999999,0.08848602285,-0.0016095728922530528,0.00883684499594035,1966,7
1966-07-28,0.085931549,0.086485913,0.085515777,0.085792959,2284800,0.0,0,0.0857096541,0.08540919196,0.08849212197,-0.0016122492540628919,0.008884084116684614,1966,7
1966-07-29,0.085792889,0.08607007,0.085515708,0.085515708,595200,0.0,0,0.08583439545,0.08540314686,0.088500239155,-0.0032316288333172905,0.008558584924214326,1966,7
1966-08-01,0.085515666,0.08634721,0.085377082,0.085377082,3264000,0.0,0,0.08590370185,0.08541912254000002,0.08850493972500001,-0.001621058905341588,0.008237678790339683,1966,8
1966-08-02,0.085377072,0.0863472,0.085377072,0.0863472,1478400,0.0,0,0.08603537185000001,0.08544899058000001,0.088509043875,0.011362744864013896,0.00849721670266316,1966,8
1966-08-03,0.086347225,0.087040178,0.086208634,0.086208634,1766400,0.0,0,0.08614625584999999,0.0854650673,0.08851517838499999,-0.0016047538310448584,0.008515710035207262,1966,8
1966-08-04,0.086485825,0.086901597,0.086485825,0.086485825,1286400,0.0,0,0.0862987167,0.08547566901999999,0.08852542266999999,0.003215350796533789,0.008314603874535004,1966,8
1966-08-05,0.086485825,0.086624416,0.086208644,0.086485825,1017600,0.0,0,0.08639574075,0.08549178060000001,0.08853702865999999,0.0,0.007869721156980574,1966,8
1966-08-08,0.086485815,0.086485815,0.085931453,0.086208634,1593600,0.0,0,0.08638881245,0.08548581998000002,0.08854316317000001,-0.003205045451089794,0.006323817615803273,1966,8
1966-08-09,0.086485831,0.086763012,0.086485831,0.086624421,883200,0.0,0,0.08635416389999999,0.08547990958,0.08855478086,0.004823031994683813,0.005866922966065026,1966,8
1966-08-10,0.086624472,0.087871782,0.086624472,0.087871782,998400,0.0,0,0.08643039300000001,0.08549068162,0.08857604027,0.014399646030534452,0.0061765179316140145,1966,8
1966-08-11,0.08787166,0.088703419,0.087594479,0.088564828,1267200,0.0,0,0.0865412744,0.08552908876,0.08859667957,0.007887014286338312,0.006365358653310074,1966,8
1966-08-12,0.08856487,0.089119226,0.088287689,0.088703461,2284800,0.0,0,0.08666601575,0.08558128798,0.08861869246,0.0015653279426004474,0.006328902351409236,1966,8
1966-08-15,0.088564866,0.088564866,0.087040161,0.087594517,384000,0.0,0,0.086679872,0.0856002889,0.08863584191000001,-0.012501699341810335,0.006460934155034576,1966,8
1966-08-16,0.087455965,0.087455965,0.086624421,0.086624421,556800,0.0,0,0.08663829440000001,0.08560539896000002,0.08864814088,-0.011074848440570828,0.006919692922688153,1966,8
1966-08-17,0.085654257,0.085654257,0.08496131,0.085377082,1939200,0.0,0,0.08654820865,0.08559933568,0.088655564935,-0.014399392060582827,0.007576060206941987,1966,8
1966-08-18,0.085377131,0.085931487,0.084545372,0.084683962,1209600,0.0,0,0.08643040045,0.08558491895999999,0.08865748033,-0.008118337893066041,0.007740919749129843,1966,8
1966-08-19,0.084683935,0.085377104,0.084268163,0.084545344,960000,0.0,0,0.08633337640000001,0.08554888184000001,0.08865529839000001,-0.0016368860965669807,0.0076510248426679165,1966,8
1966-08-22,0.084545364,0.085377123,0.083713826,0.084268183,1939200,0.0,0,0.08626407039999999,0.08551284474000001,0.08864628382499999,-0.003278252673500237,0.007407476291449099,1966,8
1966-08-23,0.084268196,0.085654312,0.083575249,0.083575249,1747200,0.0,0,0.08613933095000001,0.08544354720000001,0.08863380459,-0.008222961209451873,0.00746010025028792,1966,8
1966-08-24,0.083575209,0.084129572,0.083159437,0.0837138,1516800,0.0,0,0.08602844585,0.08538256316,0.08862201811,0.0016577994281536945,0.0074919725825711315,1966,8
1966-08-25,0.083713789,0.083990971,0.083020837,0.083436608,633600,0.0,0,0.0859106283,0.08536593165999999,0.0886047591,-0.0033111864471569996,0.007505559573251245,1966,8
1966-08-26,0.083298042,0.083298042,0.081634961,0.081634961,1267200,0.0,0,0.08571659094999999,0.08531603870000001,0.08857713003499999,-0.021593003876667516,0.008763485337254587,1966,8
1966-08-29,0.081634986,0.082882296,0.080664642,0.080664642,2630400,0.0,0,0.08548096895,0.08525505553999999,0.08854192548,-0.011886071704009349,0.009019542254702759,1966,8
1966-08-30,0.080664572,0.080664572,0.079833029,0.080387391,1132800,0.0,0,0.08518297849999999,0.08517189648000001,0.08849852622,-0.0034370821356894954,0.00838130010765956,1966,8
1966-08-31,0.082605084,0.084129581,0.082605084,0.083159447,1881600,0.0,0,0.08503051915000001,0.08513863068,0.08847239155999999,0.034483716482352156,0.011945782691106719,1966,8
1966-09-01,0.083159423,0.083159423,0.082050705,0.08232788,825600,0.0,0,0.0848226219,0.0851053692,0.08844277978500001,-0.009999669670722966,0.012022978898210458,1966,9
1966-09-02,0.082327903,0.083159447,0.082050728,0.083159447,921600,0.0,0,0.084656303,0.08507765126000001,0.088425496415,0.010100673064823207,0.012336809335464046,1966,9
1966-09-06,0.083159423,0.083159423,0.08232788,0.08232788,268800,0.0,0,0.08446226529999999,0.08504993286000001,0.08839588464,-0.009999669670722966,0.01246786466222165,1966,9
1966-09-07,0.082327862,0.082466452,0.080387391,0.080387391,883200,0.0,0,0.0841504138,0.08500003571999999,0.088362698745,-0.023570253479137326,0.013216860567615044,1966,9
1966-09-08,0.080387396,0.080941752,0.079833033,0.080941752,1401600,0.0,0,0.08380391229999999,0.08498617154,0.08832615633,0.006896118820425512,0.012776802759007009,1966,9
1966-09-09,0.081471883,0.081471883,0.080076907,0.081471883,576000,0.002474,0,0.08344926505,0.08497736644,0.0882936265,0.006549537005326789,0.01271453912034819,1966,9
1966-09-12,0.081750907,0.085936278,0.081750907,0.085936278,979200,0.0,0,0.0833109059,0.08503567438,0.08827766802499999,0.054796757305830335,0.01830356852507567,1966,9
1966-09-13,0.085936282,0.086494269,0.085378289,0.085378289,1094400,0.0,0,0.0832000945,0.08506342108,0.088262342365,-0.006493055237975387,0.018160983896782005,1966,9
1966-09-14,0.085378289,0.085936282,0.085238574,0.085378289,633600,0.0,0,0.0831377879,0.08509671086,0.08824427884000001,0.0,0.018009907885441594,1966,9
1966-09-15,0.085657281,0.087052258,0.085657281,0.085936278,1420800,0.0,0,0.0831657477,0.08513561734,0.08823242753499999,0.0065354905390526685,0.01777080614202974,1966,9
1966-09-16,0.085936269,0.08691275,0.084541075,0.084541075,748800,0.0,0,0.08315860335,0.08515770668,0.08821702253,-0.016235320314896717,0.018067567873568155,1966,9
1966-09-19,0.084820118,0.086773306,0.084820118,0.085238613,979200,0.0,0,0.0831932668,0.08517157206,0.0882023672,0.008250876866659373,0.018153542347453457,1966,9
1966-09-20,0.085238609,0.085378325,0.084541124,0.084820114,710400,0.0,0,0.08322086335000001,0.08514103034000002,0.088185619375,-0.004909734981257907,0.018175360528850756,1966,9
1966-09-21,0.08482006,0.085238555,0.08370408,0.084262073,633600,0.0,0,0.08325520454999999,0.08507992396000001,0.08816813509499999,-0.006579111647975311,0.018137607277841066,1966,9
1966-09-22,0.084122631,0.084122631,0.08342514,0.083704136,537600,0.0,0,0.08325472135,0.08502706267999999,0.08814717672,-0.0066214487744683526,0.018205654034436577,1966,9
1966-09-23,0.083704095,0.08412259,0.0832856,0.0832856,307200,0.0,0,0.08324717095,0.08496583067999999,0.08812001857,-0.005000183025603344,0.018226454293239224,1966,9
1966-09-26,0.083285584,0.083843577,0.083285584,0.083425082,441600,0.0,0,0.083336677,0.08491015964000001,0.08808808173,0.0016747432929582473,0.01749939612484519,1966,9
1966-09-27,0.083425123,0.08370412,0.08286713,0.083006628,921600,0.0,0,0.08345377629999999,0.08482394436,0.08805268361500002,-0.005015925546228428,0.017294658054642406,1966,9
1966-09-28,0.083006627,0.083564621,0.080634951,0.082309142,1497600,0.0,0,0.08354986385,0.08472100773999999,0.08800968963000001,-0.00840277477600937,0.01740563179584126,1966,9
1966-09-29,0.08230915,0.082727639,0.082169652,0.082169652,787200,0.0,0,0.0835003741,0.08462082484,0.087965998195,-0.0016947084687142233,0.015560064678864385,1966,9
1966-09-30,0.082588086,0.083564568,0.082588086,0.083146073,1324800,0.0,0,0.08354128375,0.08454294378,0.087922397845,0.011882988137761785,0.015625099479799627,1966,9
1966-10-03,0.083146126,0.083425123,0.083006628,0.083006628,576000,0.0,0,0.0835336428,0.08447335983999998,0.087873308505,-0.0016771086711455663,0.015469684958779427,1966,10
1966-10-04,0.084262129,0.084820116,0.084262129,0.084680624,1459200,0.0,0,0.08365128,0.08445388626,0.087831220285,0.020167016060452347,0.01590590339288147,1966,10
1966-10-05,0.084541069,0.084541069,0.083425082,0.083425082,307200,0.0,0,0.08380316455,0.08440098714,0.0877773771,-0.014826792017970991,0.015287933513685329,1966,10
1966-10-06,0.082588174,0.082588174,0.079797995,0.081750967,1344000,0.0,0,0.0838436253,0.08431737644,0.0877096872,-0.020067286238927617,0.01600237589054677,1966,10
1966-10-07,0.081750879,0.083006574,0.081471883,0.081471883,1228800,0.0,0,0.0838436253,0.08423095492000002,0.08763581048499999,-0.0034138311782905273,0.01596299635461104,1966,10
1966-10-10,0.08147191,0.082588114,0.081053422,0.082588114,825600,0.0,0,0.0836762171,0.08417240304,0.08755177005999998,0.013700812585858646,0.010135538802139885,1966,10
1966-10-11,0.082588136,0.083146123,0.081053443,0.081053443,1555200,0.0,0,0.0834599748,0.08408593026,0.08747237779,-0.018582226008938774,0.010762679188491811,1966,10
1966-10-12,0.081192905,0.083425082,0.081192905,0.083425082,1440000,0.0,0,0.08336231445,0.0840274879,0.08740621369,0.029260188243946494,0.012902274264045622,1966,10
1966-10-13,0.083425083,0.08454107,0.083425083,0.084262073,825600,0.0,0,0.0832786042,0.08398855667999999,0.087352448625,0.010032845997082873,0.013033917388677006,1966,10
1966-10-14,0.084262127,0.086215309,0.084262127,0.084820114,1900800,0.0,0,0.08329255615,0.08395524246000001,0.0873055806,0.00662268301896618,0.012614114041928139,1966,10
1966-10-17,0.085378289,0.087052263,0.085378289,0.085378289,1190400,0.0,0,0.08329953995,0.08393309174000001,0.08725739661500001,0.006580691461933075,0.012563716561903035,1966,10
1966-10-18,0.086075787,0.089842446,0.086075787,0.089842446,1996800,0.0,0,0.08355065655,0.08400576797999999,0.08723427124,0.052286793894405825,0.017056278936399973,1966,10
1966-10-19,0.089842437,0.090260932,0.089005453,0.08928445,2380800,0.0,0,0.0838017754,0.08405896856,0.087208355885,-0.006210828231457577,0.017045569745030464,1966,10
1966-10-20,0.08928445,0.089842437,0.089144951,0.08928445,1209600,0.0,0,0.0840807911,0.08408722192000001,0.08718380954,0.0,0.016911927329683975,1966,10
1966-10-21,0.089702914,0.090958398,0.089702914,0.090400405,1190400,0.0,0,0.08443653135,0.08412393346,0.08716210518,0.012498872984041398,0.016908987043406196,1966,10
1966-10-24,0.090400481,0.092632666,0.089981986,0.092632666,1593600,0.0,0,0.08489691055000001,0.08420251756,0.087155668845,0.024693042027853718,0.017498240680337056,1966,10
1966-10-25,0.092632645,0.092772137,0.090679457,0.092493147,1190400,0.0,0,0.0853712365,0.08430049016,0.087145796975,-0.001506153347675454,0.01740572461545978,1966,10
1966-10-26,0.092493171,0.092493171,0.091237475,0.092214175,422400,0.0,0,0.08586648815,0.08441228524,0.087138637415,-0.003016136968504335,0.01721885181982709,1966,10
1966-10-27,0.092214122,0.09235362,0.091516413,0.091516413,844800,0.0,0,0.08633382619999999,0.08453507185999999,0.087129358985,-0.0075667542435855495,0.017403104511358864,1966,10
1966-10-28,0.091516479,0.092353686,0.091237488,0.091655977,1363200,0.0,0,0.0867593214,0.08467451216,0.08712214753,0.0015250160646047561,0.01735856534705689,1966,10
1966-10-31,0.091934927,0.092214141,0.091934927,0.091934927,441600,0.0,0,0.08720573635000001,0.08482230381999999,0.08711633082499999,0.0030434458191417324,0.01729461392085743,1966,10
1966-11-01,0.091934902,0.092911601,0.091516407,0.092911601,998400,0.0,0,0.0876172852,0.08499517218,0.08710512858,0.010623535927754668,0.016990685768667343,1966,11
1966-11-02,0.093051078,0.094306563,0.093051078,0.093748569,768000,0.0,0,0.08813345954999999,0.08519863857999999,0.08710016503999998,0.009008218467788653,0.01636724116696315,1966,11
1966-11-03,0.093748574,0.093748574,0.093190581,0.093190581,384000,0.0,0,0.08870544025,0.08538817419999999,0.08708830416499999,-0.00595196285076105,0.015464588557846362,1966,11
1966-11-04,0.093190576,0.094864549,0.092074596,0.093748569,960000,0.0,0,0.08931927455,0.08559441342000002,0.08707101847999998,0.0059876008284571736,0.01528340098222108,1966,11
1966-11-07,0.093748647,0.094585637,0.092632666,0.092632666,614400,0.0,0,0.08982150215,0.08581436752,0.087057737075,-0.011903147022969462,0.015770511625577438,1966,11
1966-11-09,0.092632686,0.093190674,0.092493188,0.092772178,614400,0.0,0,0.0904074389,0.08605651824,0.087041046395,0.001506077780380366,0.014736948704588916,1966,11
1966-11-10,0.092772106,0.095143571,0.092493116,0.095143571,729600,0.0,0,0.09099336335,0.08635164184,0.087043742495,0.025561467361475465,0.014461899230098043,1966,11
1966-11-11,0.094864515,0.094864515,0.093190543,0.094306529,211200,0.0,0,0.09149558615,0.08657458348000001,0.08704225338499999,-0.008797672729773831,0.014840869690999911,1966,11
1966-11-14,0.094306529,0.094585525,0.093190543,0.094306529,499200,0.0,0,0.0919699069,0.08681415646,0.087035287915,0.0,0.014894143507130449,1966,11
1966-11-15,0.094027579,0.094027579,0.093748582,0.094027579,460800,0.0,0,0.09240237139999999,0.0870315191,0.087035826145,-0.0029579076121017955,0.01500724640523374,1966,11
1966-11-16,0.09444609,0.095422789,0.09444609,0.095422789,883200,0.0,0,0.09268138855,0.08729341728,0.08703238851999999,0.014838306110167787,0.010426074583135289,1966,11
1966-11-17,0.095422785,0.095701782,0.094585585,0.095143571,518400,0.0,0,0.09297434460000001,0.08758854088,0.08703029259499999,-0.002926114431637483,0.01029728105789981,1966,11
1966-11-18,0.095283064,0.097096753,0.095283064,0.09653876,556800,0.0,0,0.09333706010000001,0.08790048104,0.0870420178,0.014664038624322862,0.010573330376934264,1966,11
1966-11-21,0.096538796,0.096957291,0.093469627,0.093469627,499200,0.0,0,0.0934905212,0.08814043592000001,0.08703429050499999,-0.03179171764791677,0.01304213683037329,1966,11
1966-11-22,0.093469573,0.094167064,0.09291158,0.093748569,768000,0.0,0,0.09354631634999999,0.08829668174,0.08702795792,0.0029843063351477905,0.011884306851734293,1966,11
1966-11-23,0.093888129,0.095980816,0.093888129,0.095980816,537600,0.0,0,0.0937206998,0.08850873227999999,0.08704100150499999,0.0238109981177419,0.012941999683170767,1966,11
1966-11-25,0.095980816,0.095980816,0.09500411,0.095980816,633600,0.0,0,0.09390903185,0.08872078282000001,0.087051990405,0.0,0.012898806531200433,1966,11
1966-11-28,0.096513876,0.096513876,0.096093056,0.096373603,518400,0.002474,0,0.09415189135,0.08892952932,0.08706973593999999,0.004092349037749354,0.012701700304104845,1966,11
1966-11-29,0.096513852,0.097355485,0.096513852,0.096513852,825600,0.0,0,0.0943947851,0.08916898486000001,0.087085444705,0.0014552636368694305,0.012702039609461601,1966,11
1966-11-30,0.096513852,0.096794392,0.09595276,0.096513852,576000,0.0,0,0.09462373134999999,0.08939448964,0.08710115347,0.0,0.0127154571622201,1966,11
1966-12-01,0.096513863,0.096794403,0.09539146,0.09539146,748800,0.0,0,0.0947477243,0.08960591656,0.08711467296,-0.011629335859478451,0.01293976755687595,1966,12
1966-12-02,0.09539146,0.09637359,0.09539146,0.09539146,556800,0.0,0,0.09482986885,0.08982850429999999,0.087128877045,0.0,0.012817108974277748,1966,12
1966-12-05,0.09539146,0.095672006,0.094830374,0.09539146,556800,0.0,0,0.0949399128,0.09006225078,0.08714855712,0.0,0.012717198625334554,1966,12
1966-12-06,0.095391473,0.096373603,0.095391473,0.096373603,1420800,0.0,0,0.0950711645,0.09032401084,0.087178623975,0.010295921668459718,0.012837684821268472,1966,12
1966-12-07,0.096513842,0.09763602,0.096513842,0.096794382,1036800,0.0,0,0.09527925029999999,0.09059139684,0.08721216462999999,0.004366122951737994,0.012456132848242674,1966,12
1966-12-08,0.097074915,0.097636007,0.097074915,0.097636007,1075200,0.0,0,0.09552244174999999,0.09088398442,0.08724991341,0.008694977772573553,0.012536285395480013,1966,12
1966-12-09,0.097635994,0.098758171,0.097635994,0.098477632,1209600,0.0,0,0.09568914479999999,0.09120735422000001,0.08729597748,0.008620026830880034,0.011428937264636698,1966,12
1966-12-12,0.098477676,0.10156389,0.09819713,0.101002797,2035200,0.0,0,0.0960239582,0.09158401712,0.087362881085,0.02564201584376047,0.012310850572826033,1966,12
1966-12-13,0.101002816,0.101844454,0.099880637,0.100581996,748800,0.0,0,0.09633773155,0.09193273558,0.08743041855,-0.0041662311589252266,0.01240819629070914,1966,12
1966-12-14,0.10058199,0.101844448,0.10016117,0.100441717,633600,0.0,0,0.09665843845000001,0.09228143736000001,0.087508207865,-0.0013946730585859823,0.012371573575661194,1966,12
1966-12-15,0.100441741,0.101563926,0.100161195,0.100161195,672000,0.0,0,0.09689535875,0.09259104877999999,0.087590756125,-0.0027928833594114133,0.01213791897088613,1966,12
1966-12-16,0.100161176,0.100301449,0.099880636,0.099880636,652800,0.0,0,0.097132212,0.09292015985999999,0.08766642441,-0.0028010748074640546,0.012135010882948966,1966,12
1966-12-19,0.100020886,0.101423617,0.100020886,0.101002797,729600,0.0,0,0.09735541384999999,0.09330519646,0.08774975743999999,0.01123502056995318,0.011977341140207471,1966,12
1966-12-20,0.101002797,0.103247379,0.101002797,0.101002797,998400,0.0,0,0.09773207235,0.09369581473999998,0.08783377473,0.0,0.008933119616005208,1966,12
1966-12-21,0.10184441,0.102966807,0.10184441,0.102405496,576000,0.0,0,0.0981649187,0.09409216238,0.08791453798000001,0.013887724317178884,0.009201640910137237,1966,12
1966-12-22,0.102405519,0.10296683,0.102405519,0.10296683,576000,0.0,0,0.0985142194,0.09453043011999998,0.087996739005,0.005481483142272037,0.008008976829485264,1966,12
1966-12-23,0.102966899,0.102966899,0.102125041,0.102125041,710400,0.0,0,0.09882143065,0.09490442930000001,0.08808157596999999,-0.008175341515320955,0.008398806128835522,1966,12
1966-12-27,0.102124891,0.102124891,0.101002714,0.10128326,403200,0.0,0,0.09906691349999999,0.09524485304000001,0.088161519735,-0.008242650301604315,0.008769934021670776,1966,12
1966-12-28,0.101283408,0.102125041,0.100441769,0.102125041,1248000,0.0,0,0.09934747294999999,0.09559095158,0.08824994181,0.00831115625622636,0.00885950105537747,1966,12
1966-12-29,0.101844436,0.101844436,0.101002797,0.101002797,518400,0.0,0,0.0995719202,0.09590344173999998,0.08832930930499999,-0.010988920924888457,0.009372538133948368,1966,12
1966-12-30,0.101002816,0.101283362,0.100441723,0.100581996,614400,0.0,0,0.09983144699999999,0.09611823274,0.088403818055,-0.0041662311589252266,0.008925980897539638,1966,12
1967-01-03,0.10058199,0.100862536,0.10016117,0.100441717,710400,0.0,0,0.10008395985,0.09634137808,0.088473493315,-0.0013946730585859823,0.008953510518895433,1967,1
1967-01-04,0.099880574,0.099880574,0.09791654,0.098477632,1228800,0.0,0,0.10023826844999999,0.09652524172,0.088528527065,-0.019554474561600754,0.010231244009293353,1967,1
1967-01-05,0.099038779,0.099880636,0.099038779,0.099880636,1190400,0.0,0,0.10041362009999999,0.09671484634000001,0.08858988584,0.014246930714174821,0.010443066918372771,1967,1
1967-01-06,0.100020922,0.100722287,0.100020922,0.100161195,403200,0.0,0,0.10058196075,0.09686541692,0.088648515575,0.002808942866563191,0.010429040659191416,1967,1
1967-01-09,0.100161159,0.101283344,0.100161159,0.101002797,595200,0.0,0,0.10075030025000001,0.09703560992,0.088705843955,0.008402475629409212,0.010419007619316686,1967,1
1967-01-10,0.101283408,0.102405588,0.101283408,0.102125041,556800,0.0,0,0.1009326707,0.09723382724,0.08877084919000001,0.011111019034452996,0.010519881276636889,1967,1
1967-01-11,0.102125044,0.10661421,0.101704231,0.10661421,460800,0.0,0,0.10121324135000001,0.09753578318,0.08885898915,0.043957573539676664,0.01316310912369926,1967,1
1967-01-12,0.106614121,0.108858484,0.106053029,0.106473848,1363200,0.0,0,0.10150783395,0.09783214059999999,0.08894918215,-0.0013165412002772436,0.013099135791400242,1967,1
1967-01-13,0.106333578,0.106333578,0.104930635,0.106053032,940800,0.0,0,0.1017883997,0.0981145027,0.08903382734,-0.00395229446389489,0.013155946666170282,1967,1
1967-01-16,0.10549175,0.10549175,0.103808479,0.104650117,614400,0.0,0,0.1020128458,0.09834927302,0.089103882205,-0.013228428961842509,0.013589362354630034,1967,1
1967-01-17,0.104650116,0.10605306,0.104509843,0.10479039,1132800,0.0,0,0.10225833349999999,0.09857010944000001,0.08916499567000001,0.0013403998392089722,0.013539306455410452,1967,1
1967-01-18,0.104790426,0.105772331,0.104650153,0.104930699,326400,0.0,0,0.1024547286,0.0988049118,0.08922681068,0.0013389491154676136,0.013382746238836205,1967,1
1967-01-19,0.10493059,0.106333532,0.10493059,0.105491675,614400,0.0,0,0.1026791725,0.09903977392,0.08929418542,0.005346157086020931,0.01339422261504431,1967,1
1967-01-20,0.105491721,0.106053032,0.104930635,0.106053032,825600,0.0,0,0.1028615493,0.09930818124,0.089364366945,0.005321339337914788,0.013137348973565055,1967,1
1967-01-23,0.105912589,0.105912589,0.10436959,0.105912589,1555200,0.0,0,0.10300883725000001,0.09957098946000001,0.08942971379000002,-0.0013242714267707179,0.013125990501367597,1967,1
1967-01-24,0.105912617,0.105912617,0.104650165,0.105211258,998400,0.0,0,0.1031631481,0.09977234319999999,0.08950257436000002,-0.006621790729712029,0.013070247782605033,1967,1
